Datetime,Open,High,Low,Close,Adj Close,Volume
2023-12-27 16:45:00-05:00,192.905,192.94,192.77,192.833,192.833,318137
2023-12-27 16:50:00-05:00,192.84,193,192.73,192.86,192.86,591224
2023-12-27 16:55:00-05:00,192.865,193.22,192.83,193.19,193.19,7750507
2023-12-28 10:30:00-05:00,194.14,194.66,193.99,194.2265,194.2265,1798285
2023-12-28 10:35:00-05:00,194.25,194.42,194.16,194.32,194.32,556502
2023-12-28 10:40:00-05:00,194.31,194.64,194.225,194.635,194.635,571948
2023-12-28 10:45:00-05:00,194.635,194.65,194.115,194.265,194.265,613610
2023-12-28 10:50:00-05:00,194.26,194.3018,194.08,194.0858,194.0858,398914
2023-12-28 10:55:00-05:00,194.08,194.14,193.98,194.095,194.095,388143
2023-12-28 11:00:00-05:00,194.095,194.23,193.911,193.92,193.92,460651
2023-12-28 11:05:00-05:00,193.9101,193.945,193.73,193.91,193.91,372255
2023-12-28 11:10:00-05:00,193.905,193.98,193.85,193.9186,193.9186,223113
2023-12-28 11:15:00-05:00,193.915,194.0299,193.85,193.865,193.865,304317
2023-12-28 11:20:00-05:00,193.8601,194.17,193.8601,194.1487,194.1487,306225
2023-12-28 11:25:00-05:00,194.1485,194.27,194.14,194.2491,194.2491,329588
2023-12-28 11:30:00-05:00,194.25,194.36,194.198,194.2836,194.2836,350610
2023-12-28 11:35:00-05:00,194.289,194.3,194.1206,194.18,194.18,288753
2023-12-28 11:40:00-05:00,194.18,194.29,194.1,194.2179,194.2179,253603
2023-12-28 11:45:00-05:00,194.22,194.47,194.21,194.43,194.43,403310
2023-12-28 11:50:00-05:00,194.425,194.48,194.33,194.3579,194.3579,284516
2023-12-28 11:55:00-05:00,194.36,194.455,194.19,194.21,194.21,317583
2023-12-28 12:00:00-05:00,194.2112,194.22,194.01,194.115,194.115,356445
2023-12-28 12:05:00-05:00,194.1191,194.21,194.01,194.1297,194.1297,264969
2023-12-28 12:10:00-05:00,194.13,194.185,194.06,194.1442,194.1442,231742
2023-12-28 12:15:00-05:00,194.15,194.18,193.92,193.925,193.925,205956
2023-12-28 12:20:00-05:00,193.92,194.105,193.89,193.995,193.995,239264
2023-12-28 12:25:00-05:00,193.995,194.09,193.895,194.05,194.05,233159
2023-12-28 12:30:00-05:00,194.05,194.1714,193.99,194.135,194.135,226636
2023-12-28 12:35:00-05:00,194.135,194.175,194.0801,194.14,194.14,140963
2023-12-28 12:40:00-05:00,194.14,194.165,194.1,194.1068,194.1068,151316
2023-12-28 12:45:00-05:00,194.11,194.17,194.085,194.14,194.14,123114
2023-12-28 12:50:00-05:00,194.14,194.18,194.08,194.17,194.17,141837
2023-12-28 12:55:00-05:00,194.175,194.22,194.08,194.13,194.13,197463
2023-12-28 13:00:00-05:00,194.125,194.25,194.0799,194.24,194.24,192026
2023-12-28 13:05:00-05:00,194.23,194.43,194.2177,194.23,194.23,228905
2023-12-28 13:10:00-05:00,194.23,194.27,194.165,194.183,194.183,131580
2023-12-28 13:15:00-05:00,194.185,194.23,194.13,194.1578,194.1578,187017
2023-12-28 13:20:00-05:00,194.16,194.2,194.075,194.125,194.125,206244
2023-12-28 13:25:00-05:00,194.125,194.23,194.115,194.16,194.16,142887
2023-12-28 13:30:00-05:00,194.165,194.19,194.1,194.1175,194.1175,124579
2023-12-28 13:35:00-05:00,194.125,194.13,193.98,193.985,193.985,174859
2023-12-28 13:40:00-05:00,193.985,194.02,193.925,193.955,193.955,148798
2023-12-28 13:45:00-05:00,193.96,193.97,193.9,193.92,193.92,142675
2023-12-28 13:50:00-05:00,193.9129,194.04,193.89,193.955,193.955,221343
2023-12-28 13:55:00-05:00,193.955,194.05,193.9387,193.98,193.98,182061
2023-12-28 14:00:00-05:00,193.975,193.98,193.615,193.75,193.75,394256
2023-12-28 14:05:00-05:00,193.755,193.87,193.58,193.855,193.855,236789
2023-12-28 14:10:00-05:00,193.86,193.93,193.7,193.719,193.719,270732
2023-12-28 14:15:00-05:00,193.7189,193.8003,193.685,193.7,193.7,257295
2023-12-28 14:20:00-05:00,193.7,193.75,193.62,193.75,193.75,228160
2023-12-28 14:25:00-05:00,193.7442,193.76,193.6506,193.7,193.7,161228
2023-12-28 14:30:00-05:00,193.7,193.8,193.67,193.79,193.79,184334
2023-12-28 14:35:00-05:00,193.78,193.93,193.75,193.88,193.88,276852
2023-12-28 14:40:00-05:00,193.88,193.9097,193.76,193.87,193.87,128845
2023-12-28 14:45:00-05:00,193.87,193.89,193.801,193.86,193.86,118257
2023-12-28 14:50:00-05:00,193.87,193.98,193.87,193.92,193.92,180472
2023-12-28 14:55:00-05:00,193.91,193.92,193.83,193.8706,193.8706,124998
2023-12-28 15:00:00-05:00,193.875,193.98,193.865,193.975,193.975,172558
2023-12-28 15:05:00-05:00,193.97,194.01,193.9169,194.0066,194.0066,162391
2023-12-28 15:10:00-05:00,194,194.07,193.97,193.975,193.975,201108
2023-12-28 15:15:00-05:00,193.97,194.07,193.955,194.02,194.02,147347
2023-12-28 15:20:00-05:00,194.015,194.05,193.97,194.035,194.035,144313
2023-12-28 15:25:00-05:00,194.03,194.06,193.99,194.015,194.015,154539
2023-12-28 15:30:00-05:00,194.015,194.05,193.955,194.02,194.02,182130
2023-12-28 15:35:00-05:00,194.03,194.09,193.99,194.05,194.05,179683
2023-12-28 15:40:00-05:00,194.04,194.06,193.99,194.01,194.01,134518
2023-12-28 15:45:00-05:00,194.02,194.02,193.92,193.961,193.961,144684
2023-12-28 15:50:00-05:00,193.965,193.975,193.89,193.935,193.935,152424
2023-12-28 15:55:00-05:00,193.93,193.99,193.925,193.9741,193.9741,106280
2023-12-28 16:00:00-05:00,193.97,193.97,193.81,193.83,193.83,276129
2023-12-28 16:05:00-05:00,193.83,193.96,193.765,193.9455,193.9455,197245
2023-12-28 16:10:00-05:00,193.945,193.95,193.73,193.83,193.83,223295
2023-12-28 16:15:00-05:00,193.83,193.83,193.64,193.775,193.775,372854
2023-12-28 16:20:00-05:00,193.77,193.835,193.63,193.64,193.64,194243
2023-12-28 16:25:00-05:00,193.6499,193.7,193.55,193.675,193.675,341810
2023-12-28 16:30:00-05:00,193.67,193.72,193.59,193.6109,193.6109,203548
2023-12-28 16:35:00-05:00,193.615,193.69,193.615,193.64,193.64,181544
2023-12-28 16:40:00-05:00,193.635,193.76,193.615,193.735,193.735,277933
2023-12-28 16:45:00-05:00,193.73,193.8597,193.66,193.7766,193.7766,352185
2023-12-28 16:50:00-05:00,193.77,193.77,193.17,193.27,193.27,928660
2023-12-28 16:55:00-05:00,193.26,193.72,193.23,193.58,193.58,6271056
2023-12-29 10:30:00-05:00,193.9,194.4,193.81,194.0309,194.0309,1025568
2023-12-29 10:35:00-05:00,194.04,194.04,193.51,193.53,193.53,378792
2023-12-29 10:40:00-05:00,193.54,193.62,193.4301,193.555,193.555,295864
2023-12-29 10:45:00-05:00,193.55,193.69,193.475,193.67,193.67,366333
2023-12-29 10:50:00-05:00,193.665,193.78,193.6,193.69,193.69,258900
2023-12-29 10:55:00-05:00,193.68,193.68,193.48,193.505,193.505,202738
2023-12-29 11:00:00-05:00,193.505,193.51,193.28,193.395,193.395,281169
2023-12-29 11:05:00-05:00,193.39,193.43,193.26,193.285,193.285,250228
2023-12-29 11:10:00-05:00,193.285,193.415,193.255,193.37,193.37,246561
2023-12-29 11:15:00-05:00,193.37,193.39,193.3,193.32,193.32,245450
2023-12-29 11:20:00-05:00,193.33,193.38,193.2203,193.2676,193.2676,251382
2023-12-29 11:25:00-05:00,193.265,193.52,193.25,193.51,193.51,236953
2023-12-29 11:30:00-05:00,193.51,193.55,193.1,193.265,193.265,333882
2023-12-29 11:35:00-05:00,193.27,193.29,193.1718,193.21,193.21,170059
2023-12-29 11:40:00-05:00,193.2,193.23,192.96,193,193,289463
2023-12-29 11:45:00-05:00,193.005,193.095,192.67,192.73,192.73,344518
2023-12-29 11:50:00-05:00,192.73,192.9,192.6646,192.72,192.72,261679
2023-12-29 11:55:00-05:00,192.73,192.82,192.6716,192.755,192.755,250671
2023-12-29 12:00:00-05:00,192.76,192.8667,192.585,192.835,192.835,356611
2023-12-29 12:05:00-05:00,192.8351,192.861,192.5,192.591,192.591,271614
2023-12-29 12:10:00-05:00,192.59,192.6276,192.3955,192.41,192.41,210980
2023-12-29 12:15:00-05:00,192.415,192.48,192.17,192.335,192.335,336035
2023-12-29 12:20:00-05:00,192.34,192.38,192.07,192.13,192.13,238656
2023-12-29 12:25:00-05:00,192.13,192.14,191.9099,191.96,191.96,390495
2023-12-29 12:30:00-05:00,191.965,192.07,191.89,192.02,192.02,292115
2023-12-29 12:35:00-05:00,192.02,192.1,191.935,192.04,192.04,280328
2023-12-29 12:40:00-05:00,192.03,192.16,191.96,191.9888,191.9888,230282
2023-12-29 12:45:00-05:00,191.985,192.375,191.98,192.35,192.35,347277
2023-12-29 12:50:00-05:00,192.3512,192.4,192.19,192.4,192.4,246202
2023-12-29 12:55:00-05:00,192.39,192.45,192.31,192.3201,192.3201,169803
2023-12-29 13:00:00-05:00,192.325,192.48,192.225,192.255,192.255,209506
2023-12-29 13:05:00-05:00,192.255,192.2677,192.11,192.16,192.16,307765
2023-12-29 13:10:00-05:00,192.165,192.23,192,192.03,192.03,447146
2023-12-29 13:15:00-05:00,192.02,192.07,191.85,191.92,191.92,355546
2023-12-29 13:20:00-05:00,191.92,192.045,191.725,191.86,191.86,393600
2023-12-29 13:25:00-05:00,191.85,191.965,191.83,191.9,191.9,219440
2023-12-29 13:30:00-05:00,191.905,192.06,191.8832,191.93,191.93,262809
2023-12-29 13:35:00-05:00,191.9319,191.95,191.815,191.827,191.827,228400
2023-12-29 13:40:00-05:00,191.825,191.93,191.78,191.8585,191.8585,249712
2023-12-29 13:45:00-05:00,191.85,191.989,191.8,191.8483,191.8483,409410
2023-12-29 13:50:00-05:00,191.84,192,191.84,191.935,191.935,193856
2023-12-29 13:55:00-05:00,191.94,192.02,191.93,191.955,191.955,282484
2023-12-29 14:00:00-05:00,191.955,192.13,191.87,192.075,192.075,306702
2023-12-29 14:05:00-05:00,192.0783,192.225,192.0783,192.105,192.105,264690
2023-12-29 14:10:00-05:00,192.1,192.23,192.08,192.08,192.08,273617
2023-12-29 14:15:00-05:00,192.085,192.12,191.905,191.965,191.965,279559
2023-12-29 14:20:00-05:00,191.96,192.0372,191.88,191.99,191.99,170049
2023-12-29 14:25:00-05:00,191.985,192.015,191.89,191.9,191.9,162876
2023-12-29 14:30:00-05:00,191.905,192.13,191.9,192.07,192.07,225496
2023-12-29 14:35:00-05:00,192.08,192.2468,192.0705,192.2389,192.2389,238242
2023-12-29 14:40:00-05:00,192.24,192.28,192.19,192.2286,192.2286,175971
2023-12-29 14:45:00-05:00,192.23,192.35,192.195,192.3476,192.3476,197135
2023-12-29 14:50:00-05:00,192.34,192.375,192.23,192.27,192.27,154743
2023-12-29 14:55:00-05:00,192.27,192.42,192.26,192.37,192.37,253532
2023-12-29 15:00:00-05:00,192.375,192.45,192.24,192.3,192.3,179260
2023-12-29 15:05:00-05:00,192.29,192.4,192.27,192.31,192.31,138737
2023-12-29 15:10:00-05:00,192.3035,192.39,192.255,192.28,192.28,131812
2023-12-29 15:15:00-05:00,192.275,192.34,192.24,192.34,192.34,103300
2023-12-29 15:20:00-05:00,192.345,192.39,192.28,192.33,192.33,128919
2023-12-29 15:25:00-05:00,192.33,192.375,192.09,192.12,192.12,194046
2023-12-29 15:30:00-05:00,192.115,192.25,192.11,192.21,192.21,171923
2023-12-29 15:35:00-05:00,192.205,192.29,192.175,192.24,192.24,132645
2023-12-29 15:40:00-05:00,192.24,192.3501,192.19,192.34,192.34,165139
2023-12-29 15:45:00-05:00,192.34,192.458,192.3323,192.4014,192.4014,234183
2023-12-29 15:50:00-05:00,192.41,192.48,192.4,192.4517,192.4517,135745
2023-12-29 15:55:00-05:00,192.47,192.54,192.43,192.47,192.47,180269
2023-12-29 16:00:00-05:00,192.475,192.4901,192.27,192.3001,192.3001,218930
2023-12-29 16:05:00-05:00,192.3,192.52,192.2714,192.5101,192.5101,304624
2023-12-29 16:10:00-05:00,192.51,192.63,192.45,192.5004,192.5004,319752
2023-12-29 16:15:00-05:00,192.51,192.65,192.47,192.61,192.61,297457
2023-12-29 16:20:00-05:00,192.6057,192.6787,192.48,192.5521,192.5521,285657
2023-12-29 16:25:00-05:00,192.57,192.73,192.535,192.68,192.68,304166
2023-12-29 16:30:00-05:00,192.675,192.76,192.635,192.64,192.64,393373
2023-12-29 16:35:00-05:00,192.64,192.72,192.63,192.635,192.635,272719
2023-12-29 16:40:00-05:00,192.635,192.695,192.47,192.5,192.5,370197
2023-12-29 16:45:00-05:00,192.505,192.59,192.49,192.5103,192.5103,353941
2023-12-29 16:50:00-05:00,192.52,193.13,192.37,192.4,192.4,1534579
2023-12-29 16:55:00-05:00,192.4,192.9,192.02,192.49,192.49,3145649
2024-01-02 10:30:00-05:00,187.15,188.44,186.35,187.73,187.73,4732669
2024-01-02 10:35:00-05:00,187.76,188.07,187.13,187.53,187.53,1554910
2024-01-02 10:40:00-05:00,187.54,187.56,186.06,186.26,186.26,1527319
2024-01-02 10:45:00-05:00,186.25,186.94,186.01,186.1,186.1,1396096
2024-01-02 10:50:00-05:00,186.09,186.68,186.09,186.28,186.28,1255919
2024-01-02 10:55:00-05:00,186.27,186.6,186.03,186.52,186.52,1075026
2024-01-02 11:00:00-05:00,186.5178,186.93,186.48,186.83,186.83,1021427
2024-01-02 11:05:00-05:00,186.8201,186.97,186.49,186.64,186.64,699813
2024-01-02 11:10:00-05:00,186.63,186.83,186.49,186.53,186.53,603647
2024-01-02 11:15:00-05:00,186.53,186.575,186.29,186.48,186.48,496562
2024-01-02 11:20:00-05:00,186.48,186.55,186.27,186.47,186.47,469237
2024-01-02 11:25:00-05:00,186.4601,186.58,186.07,186.1899,186.1899,601370
2024-01-02 11:30:00-05:00,186.18,186.18,185.58,185.5801,185.5801,1046821
2024-01-02 11:35:00-05:00,185.58,185.6807,185.32,185.6,185.6,767353
2024-01-02 11:40:00-05:00,185.59,185.69,185.26,185.53,185.53,577068
2024-01-02 11:45:00-05:00,185.53,185.685,185.3996,185.44,185.44,591217
2024-01-02 11:50:00-05:00,185.44,185.55,185.1843,185.5486,185.5486,626577
2024-01-02 11:55:00-05:00,185.545,185.9,185.47,185.89,185.89,611555
2024-01-02 12:00:00-05:00,185.88,186.37,185.87,186.3323,186.3323,768727
2024-01-02 12:05:00-05:00,186.3382,186.52,186.27,186.37,186.37,539691
2024-01-02 12:10:00-05:00,186.37,186.8412,186.37,186.6,186.6,610647
2024-01-02 12:15:00-05:00,186.595,186.7,186.41,186.455,186.455,428031
2024-01-02 12:20:00-05:00,186.45,186.63,186.3682,186.47,186.47,381364
2024-01-02 12:25:00-05:00,186.48,186.905,186.465,186.805,186.805,432426
2024-01-02 12:30:00-05:00,186.8,187.0599,186.78,186.975,186.975,533630
2024-01-02 12:35:00-05:00,186.975,187.35,186.88,187.06,187.06,501307
2024-01-02 12:40:00-05:00,187.07,187.07,186.85,186.96,186.96,425044
2024-01-02 12:45:00-05:00,186.96,187.155,186.95,187.0388,187.0388,400150
2024-01-02 12:50:00-05:00,187.0264,187.07,186.7,186.715,186.715,452154
2024-01-02 12:55:00-05:00,186.72,186.92,186.65,186.7401,186.7401,363834
2024-01-02 13:00:00-05:00,186.7443,186.96,186.7443,186.8386,186.8386,344310
2024-01-02 13:05:00-05:00,186.84,186.93,186.6701,186.85,186.85,356767
2024-01-02 13:10:00-05:00,186.84,186.88,186.6601,186.7941,186.7941,432035
2024-01-02 13:15:00-05:00,186.79,186.8,186.57,186.6401,186.6401,478814
2024-01-02 13:20:00-05:00,186.6414,186.88,186.63,186.875,186.875,405862
2024-01-02 13:25:00-05:00,186.87,186.92,186.61,186.62,186.62,414970
2024-01-02 13:30:00-05:00,186.615,186.75,186.53,186.75,186.75,374538
2024-01-02 13:35:00-05:00,186.75,186.92,186.724,186.9,186.9,394392
2024-01-02 13:40:00-05:00,186.9072,187.04,186.82,186.875,186.875,357700
2024-01-02 13:45:00-05:00,186.88,186.89,186.139,186.175,186.175,511014
2024-01-02 13:50:00-05:00,186.175,186.19,185.985,186.0301,186.0301,459899
2024-01-02 13:55:00-05:00,186.03,186.11,185.8401,185.875,185.875,347123
2024-01-02 14:00:00-05:00,185.878,185.9576,185.79,185.85,185.85,299191
2024-01-02 14:05:00-05:00,185.85,185.91,185.63,185.68,185.68,237733
2024-01-02 14:10:00-05:00,185.675,185.77,185.6603,185.74,185.74,241572
2024-01-02 14:15:00-05:00,185.75,185.76,185.54,185.57,185.57,396492
2024-01-02 14:20:00-05:00,185.575,185.59,185.4,185.51,185.51,445432
2024-01-02 14:25:00-05:00,185.51,185.57,185.26,185.29,185.29,440636
2024-01-02 14:30:00-05:00,185.29,185.36,185.22,185.315,185.315,519187
2024-01-02 14:35:00-05:00,185.3101,185.4999,185.245,185.485,185.485,473289
2024-01-02 14:40:00-05:00,185.48,185.54,185.35,185.385,185.385,325825
2024-01-02 14:45:00-05:00,185.39,185.4474,185.14,185.15,185.15,424768
2024-01-02 14:50:00-05:00,185.14,185.15,184.79,184.9498,184.9498,985431
2024-01-02 14:55:00-05:00,184.9499,184.99,184.745,184.9083,184.9083,439940
2024-01-02 15:00:00-05:00,184.9025,184.98,184.81,184.88,184.88,355992
2024-01-02 15:05:00-05:00,184.8815,184.93,184.64,184.6401,184.6401,454100
2024-01-02 15:10:00-05:00,184.645,184.71,184.56,184.65,184.65,604169
2024-01-02 15:15:00-05:00,184.645,184.656,184.49,184.505,184.505,426800
2024-01-02 15:20:00-05:00,184.5,184.545,184.29,184.315,184.315,549785
2024-01-02 15:25:00-05:00,184.32,184.52,184.23,184.495,184.495,544563
2024-01-02 15:30:00-05:00,184.49,184.68,184.42,184.51,184.51,569636
2024-01-02 15:35:00-05:00,184.51,184.56,184.3399,184.375,184.375,352115
2024-01-02 15:40:00-05:00,184.395,184.55,184.35,184.47,184.47,428463
2024-01-02 15:45:00-05:00,184.47,184.63,184.455,184.461,184.461,351739
2024-01-02 15:50:00-05:00,184.46,184.56,184.11,184.11,184.11,497350
2024-01-02 15:55:00-05:00,184.1113,184.18,184.01,184.05,184.05,553403
2024-01-02 16:00:00-05:00,184.045,184.15,183.885,183.9899,183.9899,746903
2024-01-02 16:05:00-05:00,183.9925,184.155,183.92,184.125,184.125,623343
2024-01-02 16:10:00-05:00,184.13,184.2,183.905,183.9166,183.9166,652233
2024-01-02 16:15:00-05:00,183.915,184.3,183.895,184.2984,184.2984,614026
2024-01-02 16:20:00-05:00,184.29,184.35,184.21,184.32,184.32,588260
2024-01-02 16:25:00-05:00,184.33,184.46,184.26,184.42,184.42,632172
2024-01-02 16:30:00-05:00,184.42,184.74,184.415,184.59,184.59,899169
2024-01-02 16:35:00-05:00,184.5889,184.64,184.465,184.53,184.53,636132
2024-01-02 16:40:00-05:00,184.53,184.88,184.53,184.86,184.86,889107
2024-01-02 16:45:00-05:00,184.855,184.985,184.72,184.8275,184.8275,1007532
2024-01-02 16:50:00-05:00,184.84,185.47,184.84,185.445,185.445,1813138
2024-01-02 16:55:00-05:00,185.45,185.64,185.26,185.64,185.64,12616779
2024-01-03 10:30:00-05:00,184.22,185.6887,183.86,185.63,185.63,2764882
2024-01-03 10:35:00-05:00,185.625,185.88,184.95,185.01,185.01,1238619
2024-01-03 10:40:00-05:00,185.035,185.19,184.71,184.83,184.83,672767
2024-01-03 10:45:00-05:00,184.82,185.22,184.69,185.17,185.17,948557
2024-01-03 10:50:00-05:00,185.17,185.35,184.95,185.05,185.05,769112
2024-01-03 10:55:00-05:00,185.045,185.15,184.61,184.7701,184.7701,790482
2024-01-03 11:00:00-05:00,184.77,185.29,184.56,184.815,184.815,792237
2024-01-03 11:05:00-05:00,184.82,184.8455,184.34,184.35,184.35,557204
2024-01-03 11:10:00-05:00,184.35,184.38,183.95,183.955,183.955,787248
2024-01-03 11:15:00-05:00,183.96,184.14,183.855,183.915,183.915,594121
2024-01-03 11:20:00-05:00,183.91,183.95,183.71,183.7477,183.7477,690087
2024-01-03 11:25:00-05:00,183.75,184.11,183.63,183.959,183.959,826739
2024-01-03 11:30:00-05:00,183.9587,184.12,183.81,183.92,183.92,543750
2024-01-03 11:35:00-05:00,183.925,184.12,183.72,183.78,183.78,554458
2024-01-03 11:40:00-05:00,183.76,184.01,183.71,183.83,183.83,489625
2024-01-03 11:45:00-05:00,183.82,183.9085,183.495,183.53,183.53,577820
2024-01-03 11:50:00-05:00,183.533,183.845,183.45,183.7855,183.7855,531730
2024-01-03 11:55:00-05:00,183.79,183.9,183.5343,183.86,183.86,587376
2024-01-03 12:00:00-05:00,183.855,184.14,183.855,184.105,184.105,620309
2024-01-03 12:05:00-05:00,184.11,184.27,183.9603,184.02,184.02,544214
2024-01-03 12:10:00-05:00,184.02,184.095,183.91,183.995,183.995,305601
2024-01-03 12:15:00-05:00,183.995,184.1676,183.91,183.99,183.99,317034
2024-01-03 12:20:00-05:00,184,184.12,183.875,183.93,183.93,309682
2024-01-03 12:25:00-05:00,183.935,184.21,183.91,184.2,184.2,369882
2024-01-03 12:30:00-05:00,184.19,184.38,184.15,184.2,184.2,538716
2024-01-03 12:35:00-05:00,184.2,184.335,184.06,184.06,184.06,359004
2024-01-03 12:40:00-05:00,184.07,184.105,183.78,183.8801,183.8801,467434
2024-01-03 12:45:00-05:00,183.8802,183.945,183.6201,183.6343,183.6343,384083
2024-01-03 12:50:00-05:00,183.632,183.71,183.5619,183.615,183.615,412519
2024-01-03 12:55:00-05:00,183.6183,183.66,183.49,183.51,183.51,273415
2024-01-03 13:00:00-05:00,183.505,183.7,183.43,183.7,183.7,510837
2024-01-03 13:05:00-05:00,183.695,183.88,183.6823,183.72,183.72,374620
2024-01-03 13:10:00-05:00,183.71,183.7474,183.56,183.67,183.67,270415
2024-01-03 13:15:00-05:00,183.67,183.8399,183.6,183.78,183.78,290787
2024-01-03 13:20:00-05:00,183.775,183.86,183.71,183.755,183.755,273631
2024-01-03 13:25:00-05:00,183.76,183.94,183.71,183.93,183.93,305714
2024-01-03 13:30:00-05:00,183.9271,184.035,183.8517,184,184,312403
2024-01-03 13:35:00-05:00,184.005,184.13,184.005,184.07,184.07,270635
2024-01-03 13:40:00-05:00,184.06,184.12,184.02,184.12,184.12,282712
2024-01-03 13:45:00-05:00,184.13,184.255,184.11,184.225,184.225,265759
2024-01-03 13:50:00-05:00,184.2232,184.27,184.175,184.225,184.225,226919
2024-01-03 13:55:00-05:00,184.221,184.37,184.1923,184.3329,184.3329,330906
2024-01-03 14:00:00-05:00,184.335,184.515,184.315,184.4298,184.4298,419276
2024-01-03 14:05:00-05:00,184.42,184.4387,184.26,184.32,184.32,285930
2024-01-03 14:10:00-05:00,184.3101,184.445,184.2381,184.3803,184.3803,270301
2024-01-03 14:15:00-05:00,184.39,184.5,184.345,184.486,184.486,242391
2024-01-03 14:20:00-05:00,184.485,184.485,184.3801,184.4721,184.4721,204217
2024-01-03 14:25:00-05:00,184.48,184.55,184.42,184.47,184.47,246463
2024-01-03 14:30:00-05:00,184.4731,184.56,184.31,184.45,184.45,250278
2024-01-03 14:35:00-05:00,184.45,184.48,184.34,184.44,184.44,200225
2024-01-03 14:40:00-05:00,184.44,184.4994,184.36,184.3699,184.3699,211415
2024-01-03 14:45:00-05:00,184.36,184.46,184.19,184.195,184.195,274549
2024-01-03 14:50:00-05:00,184.2,184.36,184.18,184.2945,184.2945,229192
2024-01-03 14:55:00-05:00,184.29,184.37,184.2015,184.37,184.37,187391
2024-01-03 15:00:00-05:00,184.36,184.5,184.03,184.03,184.03,549079
2024-01-03 15:05:00-05:00,184.03,184.345,183.805,184.31,184.31,391507
2024-01-03 15:10:00-05:00,184.301,184.46,184.21,184.32,184.32,300330
2024-01-03 15:15:00-05:00,184.31,184.43,184.0923,184.365,184.365,303946
2024-01-03 15:20:00-05:00,184.365,184.46,184.15,184.455,184.455,262256
2024-01-03 15:25:00-05:00,184.45,184.82,184.43,184.74,184.74,498214
2024-01-03 15:30:00-05:00,184.7495,184.81,184.495,184.64,184.64,366786
2024-01-03 15:35:00-05:00,184.6313,184.7401,184.525,184.6975,184.6975,249663
2024-01-03 15:40:00-05:00,184.685,184.935,184.642,184.87,184.87,361642
2024-01-03 15:45:00-05:00,184.865,184.94,184.7,184.71,184.71,262786
2024-01-03 15:50:00-05:00,184.69,184.75,184.58,184.6099,184.6099,290195
2024-01-03 15:55:00-05:00,184.605,184.73,184.55,184.6499,184.6499,226013
2024-01-03 16:00:00-05:00,184.65,184.71,184.515,184.62,184.62,273335
2024-01-03 16:05:00-05:00,184.62,184.62,184.405,184.44,184.44,323083
2024-01-03 16:10:00-05:00,184.435,184.575,184.43,184.53,184.53,297398
2024-01-03 16:15:00-05:00,184.54,184.59,184.45,184.455,184.455,287033
2024-01-03 16:20:00-05:00,184.455,184.5,184.29,184.29,184.29,318674
2024-01-03 16:25:00-05:00,184.29,184.38,184.2101,184.38,184.38,302806
2024-01-03 16:30:00-05:00,184.39,184.52,184.3218,184.46,184.46,451032
2024-01-03 16:35:00-05:00,184.46,184.51,184.3506,184.42,184.42,344101
2024-01-03 16:40:00-05:00,184.43,184.46,184.17,184.215,184.215,401480
2024-01-03 16:45:00-05:00,184.22,184.36,184.18,184.255,184.255,412216
2024-01-03 16:50:00-05:00,184.26,184.28,183.75,184.04,184.04,972191
2024-01-03 16:55:00-05:00,184.06,184.38,184.05,184.25,184.25,1655489
2024-01-04 10:30:00-05:00,182.15,182.83,181.62,182.7899,182.7899,2415970
2024-01-04 10:35:00-05:00,182.79,183.0872,182.42,182.72,182.72,1040757
2024-01-04 10:40:00-05:00,182.72,182.76,182.03,182.061,182.061,874003
2024-01-04 10:45:00-05:00,182.05,182.2401,181.66,181.685,181.685,1250758
2024-01-04 10:50:00-05:00,181.685,181.985,181.65,181.865,181.865,938549
2024-01-04 10:55:00-05:00,181.875,181.98,181.2276,181.4801,181.4801,1376284
2024-01-04 11:00:00-05:00,181.48,181.8799,181.32,181.6983,181.6983,1015468
2024-01-04 11:05:00-05:00,181.7,182.1,181.6442,182.05,182.05,795667
2024-01-04 11:10:00-05:00,182.05,182.1438,181.8501,181.958,181.958,923043
2024-01-04 11:15:00-05:00,181.95,182.01,181.7701,181.83,181.83,644264
2024-01-04 11:20:00-05:00,181.835,181.86,181.58,181.65,181.65,565691
2024-01-04 11:25:00-05:00,181.645,181.8,181.5912,181.68,181.68,722800
2024-01-04 11:30:00-05:00,181.67,181.74,181.14,181.175,181.175,997110
2024-01-04 11:35:00-05:00,181.18,181.225,180.88,181.17,181.17,1455803
2024-01-04 11:40:00-05:00,181.17,181.35,181.08,181.275,181.275,830149
2024-01-04 11:45:00-05:00,181.275,181.66,181.2003,181.626,181.626,758966
2024-01-04 11:50:00-05:00,181.63,181.69,181.45,181.685,181.685,633064
2024-01-04 11:55:00-05:00,181.685,181.73,181.44,181.49,181.49,610024
2024-01-04 12:00:00-05:00,181.49,181.77,181.49,181.77,181.77,535754
2024-01-04 12:05:00-05:00,181.77,182,181.69,181.995,181.995,726214
2024-01-04 12:10:00-05:00,181.995,182.27,181.955,182.25,182.25,762921
2024-01-04 12:15:00-05:00,182.25,182.3499,182.08,182.13,182.13,571343
2024-01-04 12:20:00-05:00,182.1229,182.239,182.03,182.235,182.235,474185
2024-01-04 12:25:00-05:00,182.235,182.355,182.1,182.12,182.12,497827
2024-01-04 12:30:00-05:00,182.125,182.295,181.94,182.215,182.215,532195
2024-01-04 12:35:00-05:00,182.215,182.44,182.19,182.25,182.25,435784
2024-01-04 12:40:00-05:00,182.235,182.24,182.11,182.125,182.125,281169
